"R07325"	"!0 in Kegg cm"	0	"ATP + Acid + Acyl-carrier protein = AMP + Pyrophosphate + Acyl-[acyl-carrier protein]"	"C00002 + C00174 + C00229 = C00020 + C00013 + C00173"	174	173								"6.2.1.20"																																																																					"long-chain-fatty-acid:[acyl-carrier-protein] ligase (AMP-forming)"			"RP: A00108  C00173_C00229 main"
"R07326"		0	"Alcohol + NAD+ = Aldehyde + NADH + H+"	"C00069 + C00003 = C00071 + C00004 + C00080"	69	71								"1.1.1.1"	"1.1.1.71"																																																																				"alcohol:NAD+ oxidoreductase"			
"R07327"		0	"Alcohol + NAD+ = Ketone + NADH + H+"	"C00069 + C00003 = C00709 + C00004 + C00080"	69	709								"1.1.1.1"																																																																					"alcohol:NAD+ oxidoreductase"			
"R07328"		0	"Alcohol + NADP+ = Aldehyde + NADPH + H+"	"C00069 + C00006 = C00071 + C00005 + C00080"	69	71								"1.1.1.2"	"1.1.1.71"																																																																				"alcohol:NADP+ oxidoreductase"			
"R07329"	"!2 pairs C-flow"	1	"Flavanone + 2-Oxoglutarate + Oxygen = Dihydroflavonol + Succinate + CO2"	"C00766 + C00026 + C00007 = C15570 + C00042 + C00011"	766	15570	26	42						"1.14.11.9"																																																																					"flavanone,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)"			
"R07330"		1	"S-Adenosyl-L-methionine + Catechol = S-Adenosyl-L-homocysteine + Guaiacol"	"C00019 + C15571 = C00021 + C15572"	15571	15572	19	15572						"2.1.1.6"																																																																					"S-adenosyl-L-methionine:catechol O-methyltransferase"			"RP: A00004  C00019_C00021 main"
"R07331"		1	"S-Adenosyl-L-methionine + Isoflavone = S-Adenosyl-L-homocysteine + 4'-O-Methylisoflavone"	"C00019 + C00799 = C00021 + C03074"	799	3074	19	3074						"2.1.1.46"																																																																					"S-adenosyl-L-methionine:isoflavone 4'-O-methyltransferase"			"RP: A00004  C00019_C00021 main"
"R07332"		0	"UDP-glucose + Isoflavone = UDP + Isoflavone 7-O-beta-D-glucoside"	"C00029 + C00799 = C00015 + C04074"	29	4074	799	4074						"2.4.1.170"																																																																					"UDP-glucose:isoflavone 7-O-beta-D-glucosyltransferase"			"RP: A00012  C00015_C00029 main"
"R07333"		0	"UDP-glucose + Flavanone = UDP + Flavanone 7-O-beta-D-glucoside"	"C00029 + C00766 = C00015 + C04007"	29	4007	766	4007						"2.4.1.185"																																																																					"UDP-glucose:flavanone 7-O-beta-D-glucosyltransferase"			"RP: A00012  C00015_C00029 main"
"R07334"		0	"beta-D-Glucuronosyl-(1->4)-N-acetyl-alpha-D-glucosaminylproteoglycan + UDP-N-acetyl-D-glucosamine = UDP + N-Acetyl-alpha-D-glucosaminyl-(1->4)-beta-D-glucuronosyl-(1->4)-N- acetyl-alpha-D-glucosaminylproteoglycan"	"C15573 + C00043 = C00015 + C15574"	43	15574	15573	15574						"2.4.1.224"																																																																					"UDP-N-acetyl-D-glucosamine:beta-D-glucuronosyl-(1->4)-N-acetyl- alpha-D-glucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase"			"RP: A00020  C00015_C00043 main"
"R07335"		0	"UDP-glucuronate + N-Acetyl-alpha-D-glucosaminyl-(1->4)-beta-D-glucuronosylproteoglycan = UDP + beta-D-Glucuronosyl-(1->4)-N-acetyl-alpha-D-glucosaminyl-(1->4)- beta-D-glucuronosylproteoglycan"	"C00167 + C15575 = C00015 + C15576"	167	15576	15575	15576						"2.4.1.225"																																																																					"UDP-alpha-D-glucuronate:N-acetyl-alpha-D-glucosaminyl-(1->4)-beta-D- glucuronosyl-proteoglycan 4-beta-glucuronosyltransferase"			"RP: A00028  C00015_C00167 main"
"R07336"		0	"UDP-glucuronate + N-Acetyl-beta-D-galactosaminyl-(1->4)-beta-D- glucuronosylproteoglycan = UDP + beta-D-Glucuronosyl-(1->3)-N-acetyl-beta-D-galactosaminyl-(1->4)- beta-D-glucuronosylproteoglycan"	"C00167 + C15577 = C00015 + C15578"	167	15578	15577	15578						"2.4.1.226"																																																																					"alpha-D-glucuronate:N-acetyl-beta-D-galactosaminyl-(1->4)-beta-D- glucuronosyl-proteoglycan 3-beta-glucuronosyltransferase"			"RP: A00028  C00015_C00167 main"
"R07337"		0	"UDP-L-rhamnose + Flavanone 7-O-beta-D-glucoside = UDP + Flavanone 7-O-[beta-L-rhamnosyl-(1->2)-beta-D-glucoside]"	"C02199 + C04007 = C00015 + C15579"	2199	15579	4007	15579						"2.4.1.236"																																																																					"UDP-L-rhamnose:flavanone-7-O-glucoside 2''-O-beta-L-rhamnosyltransferase"			"RP: A00718  C00015_C02199 main"
"R07338"		0	"UDP-glucose + Flavonol = UDP + Flavonol 7-O-beta-D-glucoside"	"C00029 + C01495 = C00015 + C15580"	29	15580	1495	15580						"2.4.1.237"																																																																					"UDP-glucose:flavonol 7-O-beta-D-glucosyltransferase"			"RP: A00012  C00015_C00029 main"
"R07339"		0	"UDP-glucose + Flavonol 3-O-beta-D-glucoside = UDP + Flavonol 3-O-beta-D-glucosyl-(1->2)-beta-D-glucoside"	"C00029 + C03946 = C00015 + C15581"	29	15581	3946	15581						"2.4.1.239"																																																																					"UDP-glucose:flavonol-3-O-glucoside 2''-O-beta-D-glucosyltransferase"			"RP: A00012  C00015_C00029 main"
"R07340"		0	"UDP-glucose + Flavonol 3-O-beta-D-glucosyl-(1->2)-beta-D-glucoside = UDP + Flavonol 3-O-beta-D-glucosyl-(1->2)-beta-D-glucosyl-(1->2)-beta-D-glucoside"	"C00029 + C15581 = C00015 + C15582"	29	15582	15581	15582						"2.4.1.240"																																																																					"UDP-glucose:flavonol-3-O-beta-D-glucosyl-(1->2)-beta-D-glucoside 2'''-O-beta-D-glucosyltransferase"			"RP: A00012  C00015_C00029 main"
"R07341"	"!2 pairs C-flow"	0	"Nucleotide + Deoxynucleoside = Nucleoside + Deoxynucleoside 5'-phosphate"	"C00215 + C02269 = C00801 + C00676"	2269	676	215	801						"2.7.1.77"																																																																					"nucleotide:nucleoside 5'-phosphotransferase"			"RP: A00246  C00676_C02269 main"
"R07342"		1	"Phenyl acetate + H2O = Phenol + Acetate"	"C15583 + C00001 = C15584 + C00033"	15583	15584	15583	33						"3.1.1.2"																																																																					"aryl-ester hydrolase"			
"R07343"		1	"myo-Inositol phosphate + H2O = myo-Inositol + Orthophosphate"	"C15585 + C00001 = C00137 + C00009"	15585	137								"3.1.3.25"																																																																					"myo-inositol-phosphate phosphohydrolase"			
"R07344"		0	"Chalcone = Flavanone"	"C15589 = C00766"	15589	766								"5.5.1.6"																																																																					"flavanone lyase (decyclizing)"			
"R07345"		0	"(-)-Usnic acid + NADH + H+ = 2-Acetyl-6-(3-acetyl-2,4,6-trihydroxy-5-methylphenyl)-3-hydroxy-6- methyl-2,4-cyclohexadien-1-one + NAD+"	"C10101 + C00004 + C00080 = C15591 + C00003"	10101	15591								"1.1.1.199"																																																																					"reduced-(S)-usnate:NAD+ oxidoreductase (ether-bond-forming)"			
"R07346"		0	"D-Sorbitol + NADP+ = L-Sorbose + NADPH + H+"	"C00794 + C00006 = C00247 + C00005 + C00080"	794	247								"1.1.1.289"																																																																					"D-glucitol:NADP+ oxidoreductase"			"RP: A00277  C00247_C00794 main"
"R07347"		0	"Pyranose + Acceptor = 2-Dehydropyranose + Reduced acceptor"	"C15592 + C00028 = C15593 + C00030"	15592	15593								"1.1.99.29"																																																																					"pyranose:acceptor oxidoreductase"			
"R07348"		0	"Pyranoside + Acceptor = 3-Dehydropyranoside + Reduced acceptor"	"C15594 + C00028 = C15595 + C00030"	15594	15595								"1.1.99.29"																																																																					"pyranoside:acceptor oxidoreductase"			
"R07349"		0	"n-Alkanal + NAD+ = Alk-2-enal + NADH + H+"	"C15596 + C00003 = C15597 + C00004 + C00080"	15596	15597								"1.3.1.74"																																																																					"n-alkanal:NAD+ 2-oxidoreductase"			
"R07350"		0	"n-Alkanal + NADP+ = Alk-2-enal + NADPH + H+"	"C15596 + C00006 = C15597 + C00005 + C00080"	15596	15597								"1.3.1.74"																																																																					"n-alkanal:NADP+ 2-oxidoreductase"			
"R07351"	"!1 in Kegg"	1	"Anthocyanidin + 2 NADH + 2 H+ = Favan-3-ol + 2 NAD+ "	"C02003 + 2 C00004 + 2 C00080 = C15598 + 2 C00003 "	2003	15598								"1.3.1.77"																																																																					"flavan-3-ol:NAD+ oxidoreductase"			
"R07352"	"!1 in Kegg"	1	"Anthocyanidin + 2 NADPH + 2 H+ = Favan-3-ol + 2 NADP+ "	"C02003 + 2 C00005 + 2 C00080 = C15598 + 2 C00006 "	2003	15598								"1.3.1.77"																																																																					"flavan-3-ol:NADP+ oxidoreductase"			
"R07353"	"!?"	1	"6-(2-Amino-2-carboxyethyl)-7,8-dioxo-7,8-dihydroquinoline-2,4- dicarboxylate + 3 Oxygen = PQQ + 2 H2O2 + 2 H2O"	"C15599 + 3 C00007 = C00113 + 2 C00027 + 2 C00001"	15599	113								"1.3.3.11"																																																																					"6-(2-Amino-2-carboxyethyl)-7,8-dioxo-7,8-dihydroquinoline-2,4- dicarboxylate:oxygen oxidoreductase (cyclizing)"			
"R07354"		0	"5,6,7,8-Tetrahydropteridine + NAD+ = Dihydropteridine + NADH + H+"	"C15600 + C00003 = C05649 + C00004 + C00080"	15600	5649								"1.5.1.34"																																																																					"5,6,7,8-tetrahydropteridine:NADH+ oxidoreductase"			
"R07355"		0	"5,6,7,8-Tetrahydropteridine + NADP+ = Dihydropteridine + NADPH + H+"	"C15600 + C00006 = C05649 + C00005 + C00080"	15600	5649								"1.5.1.34"																																																																					"5,6,7,8-tetrahydropteridine:NADPH+ oxidoreductase"			
"R07356"		1	"2-Dimethylallyl-(6aS,11aS)-3,6a,9-trihydroxypterocarpan + NADPH + H+ + Oxygen = Glyceollin + NADP+ + 2 H2O"	"C15509 + C00005 + C00080 + C00007 = C15601 + C00006 + 2 C00001"	15509	15601								"1.14.13.85"																																																																					"2-dimethylallyl-(6aS,11aS)-3,6a,9-trihydroxypterocarpan,NADPH:oxygen oxidoreductase (cyclizing)"			
"R07357"		1	"4-Dimethylallyl-(6aS,11aS)-3,6a,9-trihydroxypterocarpan + NADPH + H+ + Oxygen = Glyceollin + NADP+ + 2 H2O"	"C15510 + C00005 + C00080 + C00007 = C15601 + C00006 + 2 C00001"	15510	15601								"1.14.13.85"																																																																					"4-dimethylallyl-(6aS,11aS)-3,6a,9-trihydroxypterocarpan,NADPH:oxygen oxidoreductase (cyclizing)"			
"R07358"	"!c.m.?!"	0	"NADH + H+ + Quinone = NAD+ + Hydroquinone"	"C00004 + C00080 + C15602 = C00003 + C15603"	15602	15603								"1.6.5.2"																																																																					"NADH:quinone oxidoreductase"			
"R07359"	"!c.m.?!"	0	"NADPH + H+ + Quinone = NADP+ + Hydroquinone"	"C00005 + C00080 + C15602 = C00006 + C15603"	15602	15603								"1.6.5.2"																																																																					"NADPH:quinone oxidoreductase"			
"R07360"	"!1 => 2 prod."	1	"Prenyl-L-cysteine + Oxygen + H2O = Prenal + L-Cysteine + H2O2"	"C06751 + C00007 + C00001 = C15604 + C00097 + C00027"	6751	15604	6751	97						"1.8.3.5"																																																																					"S-prenyl-L-cysteine:oxygen oxidoreductase"			
"R07361"	"!c.m.!!"	0	"1-(beta-D-Ribofuranosyl)-1,4-dihydronicotinamide + Quinone = N-Ribosylnicotinamide + Hydroquinone"	"C15497 + C15602 = C03150 + C15603"	15497	3150								"1.10.99.2"																																																																					"1-(beta-D-ribofuranosyl)-1,4-dihydronicotinamide:quinone oxidoreductase"			
"R07362"		1	"D-Tryptophan + Oxygen = N-Formyl-D-kynurenine"	"C00525 + C00007 = C15605"	525	15605								"1.13.11.52"																																																																					"D-tryptophan:oxygen 2,3-oxidoreductase (decyclizing)"			
"R07363"		1	"1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one + Oxygen = 3-(Methylthio)propionic acid + Formate + CO"	"C15606 + C00007 = C08276 + C00058 + C00237"	15606	8276	15606	58						"1.13.11.53"																																																																					"1,2-dihydroxy-5-(methylthio)pent-1-en-3-one:oxygen oxidoreductase (formate- and CO-forming)"			
"R07364"		1	"1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one + Oxygen = 4-Methylthio-2-oxobutanoic acid + Formate"	"C15606 + C00007 = C01180 + C00058"	15606	1180	15606	58						"1.13.11.54"																																																																					"1,2-dihydroxy-5-(methylthio)pent-1-en-3-one:oxygen oxidoreductase (formate-forming)"			
"R07365"		1	"4 Sulfur + 4 H2O + Oxygen = 2 Hydrogen sulfide + 2 HSO3- + 2 H+"	"4 C00087 + 4 C00001 + C00007 = 2 C00283 + 2 C11481 + 2 C00080"	87	283	87	11481						"1.13.11.55"																																																																					"sulfur:oxygen oxidoreductase (hydrogen-sulfide- and sulfite-forming)"			
"R07366"	"!2 pairs C-flow"	1	"Leucocyanidin + 2-Oxoglutarate + Oxygen = cis-Dihydroquercetin + Succinate + CO2 + H2O"	"C05906 + C00026 + C00007 = C12316 + C00042 + C00011 + C00001"	5906	12316	26	42						"1.14.11.19"																																																																					"leucocyanidin,2-oxoglutarate:oxygen oxidoreductase"			
"R07367"	"!2 pairs C-flow"	1	"Flavanone + 2-Oxoglutarate + Oxygen = Flavone + Succinate + CO2 + H2O"	"C00766 + C00026 + C00007 = C15608 + C00042 + C00011 + C00001"	766	15608	26	42						"1.14.11.22"																																																																					"flavanone,2-oxoglutarate:oxygen oxidoreductase (dehydrating)"			
"R07368"	"!2 pairs C-flow"	1	"Dihydroflavonol + 2-Oxoglutarate + Oxygen = Flavonol + Succinate + CO2 + H2O"	"C15570 + C00026 + C00007 = C01495 + C00042 + C00011 + C00001"	15570	1495	26	42						"1.14.11.23"																																																																					"dihydroflavonol,2-oxoglutarate:oxygen oxidoreductase"			
"R07369"		1	"Flavanone + NADPH + H+ + Oxygen = 3'-Hydroxyflavanone + NADP+ + H2O"	"C00766 + C00005 + C00080 + C00007 = C15204 + C00006 + C00001"	766	15204								"1.14.13.88"																																																																					"flavanone,NADPH:oxygen oxidoreductase"			
"R07370"		1	"3'-Hydroxyflavanone + NADPH + H+ + Oxygen = 3',5'-Dihydroxyflavanone + NADP+ + H2O"	"C15204 + C00005 + C00080 + C00007 = C15609 + C00006 + C00001"	15204	15609								"1.14.13.88"																																																																					"3',5'-dihydroxyflavanone,NADPH:oxygen oxidoreductase"			
"R07371"		1	"Isoflavone + NADPH + H+ + Oxygen = 2'-Hydroxyisoflavone + NADP+ + H2O"	"C00799 + C00005 + C00080 + C00007 = C02921 + C00006 + C00001"	799	2921								"1.14.13.89"																																																																					"isoflavone,NADPH:oxygen oxidoreductase (2'-hydroxylating)"			
"R07372"		1	"Cholest-5-ene-3beta,26-diol + NADPH + H+ + Oxygen = Cholest-5-ene-3beta,7alpha,26-triol + NADP+ + H2O"	"C15610 + C00005 + C00080 + C00007 = C15611 + C00006 + C00001"	15610	15611								"1.14.13.100"																																																																					"cholest-5-ene-3beta,27-diol,NADPH:oxygen oxidoreductase (7alpha-hydroxylating)"			
"R07373"		1	"Senecionine + NADPH + H+ + Oxygen = Senecionine N-oxide + NADP+ + H2O"	"C06176 + C00005 + C00080 + C00007 = C15612 + C00006 + C00001"	6176	15612								"1.14.13.101"																																																																					"senecionine,NADPH:oxygen oxidoreductase (N-oxide-forming)"			
"R07374"	"!?Hydroxylisation"	1	"(25R)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA + H2O + Acceptor = (24R,25R)-3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestan-26- oyl-CoA + Reduced acceptor"	"C15613 + C00001 + C00028 = C15614 + C00030"	15613	15614								"1.17.99.3"																																																																					"(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl- CoA:acceptor 24-oxidoreductase (24R-hydroxylating)"			
"R07375"		1	"S-Adenosyl-L-methionine + 7-Hydroxyisoflavone = S-Adenosyl-L-homocysteine + 7-Methoxyisoflavone"	"C00019 + C15615 = C00021 + C15616"	15615	15616	19	15616						"2.1.1.150"																																																																					"S-adenosyl-L-methionine:hydroxyisoflavone 7-O-methyltransferase"			"RP: A00004  C00019_C00021 main"
"R07376"	"!3 pairs!? C-flow!, enzyme uk, 1 Kegg, 1 before"	0	"Phosphatidylethanolamine + L-Serine = Phosphatidylserine + Ethanolamine"	"C00350 + C00065 = C02737 + C00189"	350	2737	65	2737	350	189																																																																										"KO: K08730  phosphatidylserine synthase 2"	"PATH: rn00564  Glycerophospholipid metabolism"	"RP: A01941  C00350_C02737 main"
"R07377"	"!3 pairs!? C-flow!, enzyme uk, 1 Kegg, 1 before"	0	"Phosphatidylcholine + L-Serine = Phosphatidylserine + Choline"	"C00157 + C00065 = C02737 + C00114"	157	2737	157	114	65	2737																																																																										"KO: K08729  phosphatidylserine synthase 1"	"PATH: rn00564  Glycerophospholipid metabolism"	
"R07378"	"!3 pairs!? C-flow!"	0	"Sedoheptulose 7-phosphate + (2R)-2-Hydroxy-3-(phosphonooxy)-propanal = D-Erythrose 4-phosphate + D-Fructose 6-phosphate"	"C00281 + C00118 = C00279 + C00085"	118	85	281	85	281	279				"2.2.1.2"																																																																					"sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase"			
"R07379"		1	"O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine + H2O = 1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine + Carboxylate"	"C04756 + C00001 = C04635 + C00060"	4756	4635	4756	60						"3.1.1.4"																																																																					"Plasmenylethanolamine 2-acylhydrolase"			"RP: A04055  C04635_C04756 main"
"R07380"		1	"1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine + H2O = 1-(1-Alkenyl)-sn-glycerol + Ethanolamine phosphate"	"C04635 + C00001 = C15645 + C00346"	4635	15645	4635	346						"3.1.4.-"																																																																					"Lysoplasmalogen ethanolamine phosphohydrolase"			
"R07381"		1	"O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine + H2O = 1-Alkenyl-2-acylglycerol + Ethanolamine phosphate"	"C04756 + C00001 = C03454 + C00346"	4756	3454	4756	346						"3.1.4.3"																																																																					"Plasmenylethanolamine ethanolamine phosphohydrolase"			
"R07382"		1	"1-(1-Alkenyl)-sn-glycero-3-phosphate + Acyl-CoA = 2-Acyl-1-(1-alkenyl)-sn-glycero-3-phosphate + CoA"	"C15646 + C00040 = C15647 + C00010"	40	15647	15646	15647						"2.3.1.-"																																																																								"RP: A00019  C00010_C00040 main"
"R07383"		1	"2-Acyl-1-(1-alkenyl)-sn-glycero-3-phosphate + H2O = 1-Alkenyl-2-acylglycerol + Orthophosphate"	"C15647 + C00001 = C03454 + C00009"	15647	3454								"3.1.3.-"																																																																								
"R07384"		0	"O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine + CMP = 1-Alkenyl-2-acylglycerol + CDP-ethanolamine"	"C04756 + C00055 = C03454 + C00570"	4756	3454	4756	570						"2.7.8.1"																																																																								"RP: A00107  C00055_C00570 main"
"R07385"		1	"O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine + H2O = 2-Acyl-1-(1-alkenyl)-sn-glycero-3-phosphate + Ethanolamine"	"C04756 + C00001 = C15647 + C00189"	4756	15647	4756	189						"3.1.4.4"																																																																								
"R07386"	"! 3 pairs! C-flow!"	1	"O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine + Choline = Plasmenylcholine + Ethanolamine"	"C04756 + C00114 = C00958 + C00189"	4756	958	114	958	4756	189				"2.6.-.-"																																																																								
"R07387"		1	"1-Radyl-2-acyl-sn-glycero-3-phosphocholine + H2O = 1-Organyl-2-lyso-sn-glycero-3-phosphocholine + Carboxylate"	"C05212 + C00001 = C04317 + C00060"	5212	4317	5212	60						"3.1.1.4"																																																																					"Plasmanylcholine 2-acylhydrolase"			"RP: A03049  C04317_C05212 main"
"R07388"		1	"1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine + H2O = 1-(1-Alkenyl)-sn-glycero-3-phosphate + Ethanolamine"	"C04635 + C00001 = C15646 + C00189"	4635	15646	4635	189						"3.1.4.39"																																																																					"1-(1-Alkenyl)-sn-glycero-3-phosphoethanolamine ethanolaminehydrolase"			
"R07389"	"!1 in Kegg, 0 in Brenda"	0	"1-Alkyl-2-acylglycerol + CDP-choline = 1-Radyl-2-acyl-sn-glycero-3-phosphocholine + CMP"	"C03201 + C00307 = C05212 + C00055"	307	5212	3201	5212						"2.7.8.2"																																																																								"RP: A00099  C00055_C00307 main"
"R07390 "	"!enzyme uk, 1 Kegg, 1 before, wrong pathway with EC-no and other substr/prod"	0	"2 Phosphatidylglycerol = Cardiolipin + Glycerol"	"2 C00344 = C05980 + C00116"	344	5980	344	116																																																																														
																																																																																						
"R07392"	"!1 Kegg, hydro-lyase, dehydratase"	1	"S-Methyl-5-thio-D-ribulose 1-phosphate = 2,3-Diketo-5-methylthiopentyl-1-phosphate + H2O"	"C04582 = C15650 + C00001"	4582	15650								"4.2.1.109"																																																																					"S-Methyl-5-thio-D-ribulose-1-phosphate hydro-lyase"	"KO: K08964  methylthioribulose-1-phosphate dehydratase"	"PATH: rn00271  Methionine metabolism"	
"R07393"	"!1 Kegg, enolase, hydrolase"	0	"2,3-Diketo-5-methylthiopentyl-1-phosphate = 2-Hydroxy-3-keto-5-methylthiopentenyl-1-phosphate"	"C15650 = C15651"	15650	15651								"3.1.3.77"																																																																						"KO: K08965  2,3-diketo-5-methylthiopentyl-1-phosphate enolase"	"PATH: rn00271  Methionine metabolism"	
"R07394"	"!1 Kegg, enolase, hydrolase"	1	"2-Hydroxy-3-keto-5-methylthiopentenyl-1-phosphate + H2O = 1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one + Orthophosphate"	"C15651 + C00001 = C15606 + C00009"	15651	15606								"3.1.3.77"																																																																						"KO: K08966  2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate
phosphatase"	"PATH: rn00271  Methionine metabolism"	"RP: A05676  C00001_C00009 leave"
"R07395"	"!phosphohydrolase"	1	"2,3-Diketo-5-methylthiopentyl-1-phosphate + H2O = 1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one + Orthophosphate"	"C15650 + C00001 = C15606 + C00009"	15650	15606								"3.1.3.77"																																																																					"5-(Methylthio)-2,3-dioxopentyl-phosphate phosphohydrolase (isomerizing)"			"RP: A05676  C00001_C00009 leave"
"R07396"	"!1 Kegg, 2 pairs => C-flow, aminotransferase"	1	"4-Methylthio-2-oxobutanoic acid + L-Glutamate = L-Methionine + 2-Oxoglutarate"	"C01180 + C00025 = C00073 + C00026"	1180	73	25	26						"2.6.1.5"	"2.6.1.57"																																																																					"KO: K00832  aromatic-amino-acid transaminase
KO: K08969  aminotransferase"	"PATH: rn00271  Methionine metabolism"	"RP: A00014  C00025_C00026 main
RP: A00558  C00073_C01180 main"
"R07397"	"!1 Kegg, sugar rule"	0	"UDP-N-acetyl-D-glucosamine + 3-beta-D-Glucuronosyl-3-beta-D-galactosyl-4-beta-D-galactosyl-O- beta-D-xylosylprotein = UDP + alpha-N-Acetyl-D-glucosaminyl-(1-4)-beta-D-glucuronosyl-(1-3)- beta-D-galactosyl-(1-3)-beta-D-galactosyl-(1-4)-beta-D- xylosylproteoglycan"	"C00043 + C04903 = C00015 + C15656"	43	15656	4903	15656						"2.4.1.223"																																																																					"UDP-N-acetyl-D-glucosamine:beta-D-glucuronosyl-(1-3)-beta-D- galactosyl-(1-3)-beta-D-galactosyl-(1-4)-beta-D-xylosyl- proteoglycan"			"RP: A00020  C00015_C00043 main"
"R07398"	"!1 Kegg, hydrolysis"	1	"6-(alpha-D-Glucosaminyl)-1-phosphatidyl-1D-myo-inositol + H2O = 6-(alpha-D-Glucosaminyl)-1D-myo-inositol + Phosphatidate"	"C04248 + C00001 = C15658 + C00416"	4248	15658	4248	416						"3.1.4.50"																																																																					"glycoprotein-phosphatidylinositol phosphatidohydrolase"			"RP: A05985  C00001_C00416 leave"
"R07399"	"!acyltransferase, Kegg-pathway?"	1	"Acetyl-CoA + Pyruvate + H2O = (R)-2-Methylmalate + CoA"	"C00024 + C00022 + C00001 = C02612 + C00010"	24	2612	22	2612						"2.3.3.-"																																																																							"PATH: rn00290  Valine, leucine and isoleucine biosynthesis"	"RP: A00007  C00010_C00024 main"
"R07400"	"!1 Kegg, oxidase, oxidoreductase"	1	"Cephalosporin C + H2O + Oxygen = 7-(5-Carboxyl-5-oxopentanyl)aminocephalosporinate + NH3 + H2O2"	"C00916 + C00001 + C00007 = C04712 + C00014 + C00027"	916	4712								"1.4.3.3"																																																																					"cephalosporin C:oxygen oxidoreductase (deaminating)"		"PATH: rn00311  Penicillins and cephalosporins biosynthesis"	"RP: A00006  C00007_C00027 cofac
RP: A02734  C00916_C04712 main"
"R07401"	"!enzyme uk, 1 Kegg"	1	"7-(5-Carboxyl-5-oxopentanyl)aminocephalosporinate + H2O2 = (7R)-7-(4-Carboxybutanamido)cephalosporanate + CO2 + H2O"	"C04712 + C00027 = C15666 + C00011 + C00001"	4712	15666																																																																															"PATH: rn00311  Penicillins and cephalosporins biosynthesis"	
"R07402"	"!1 Kegg, amidohydrolase"	1	"(7R)-7-(4-Carboxybutanamido)cephalosporanate + H2O = 7-Aminocephalosporanic acid + Glutarate"	"C15666 + C00001 = C07756 + C00489"	15666	7756	15666	489						"3.5.1.93"																																																																					"(7R)-7-(4-carboxybutanamido)cephalosporanate amidohydrolase"		"PATH: rn00311  Penicillins and cephalosporins biosynthesis"	"RP: A07001  C00001_C00489 leave"
																																																																																						
"R07404"	"!ligase"	1	"ATP + Aminoimidazole ribotide + HCO3- = ADP + Orthophosphate + 5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole"	"C00002 + C03373 + C00288 = C00008 + C00009 + C15667"	3373	15667	288	15667						"6.3.4.18"																																																																					"5-amino-1-(5-phospho-D-ribosyl)imidazole:carbon-dioxide ligase (ADP-forming)"			"RP: A00010  C00002_C00009 ligase
RP: A00011  C00002_C00008 ligase"
"R07405"	"!carboxymutase"	0	"5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole = 1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate"	"C15667 = C04751"	15667	4751								"5.4.99.18"																																																																					"5-carboxyamino-1-(5-phospho-D-ribosyl)imidazole carboxymutase"			
"R07406"	"!enzyme uk, 1 Kegg, spontaneous"	1	"2-Amino-3-oxo-4-phosphonooxybutyrate = 3-Amino-2-oxopropyl phosphate + CO2"	"C07335 = C11638 + C00011"	7335	11638																																																																															"PATH: rn00750  Vitamin B6 metabolism"	
"R07407"	"!1 Kegg, oxidoreductase"	1	"L-Aspartate + NADP+ = Iminoaspartate + NADPH + H+"	"C00049 + C00006 = C05840 + C00005 + C00080"	49	5840								"1.4.1.21"																																																																					"L-aspartate:NADP+ oxidoreductase (deaminating)"			"RP: A00001  C00005_C00006 cofac
RP: A00933  C00049_C05840 main"
"R07408"	"!enzyme uk, 0 Kegg, spontaneous"	0	"4-Aminobutanal = 1-Pyrroline + H2O"	"C00555 = C15668 + C00001"	555	15668																																																																															"PATH: rn00330  Arginine and proline metabolism"	
"R07409"	"!1 Kegg, oxidoreductase"	1	"Choline + Oxygen + 2 Reduced ferredoxin + 2 H+ = Betaine aldehyde + 2 H2O + 2 Oxidized ferredoxin"	"C00114 + C00007 + 2 C00138 + 2 C00080 = C00576 + 2 C00001 + 2 C00139"	114	576								"1.14.15.7"																																																																					"choline,reduced-ferredoxin:oxygen oxidoreductase"			"RP: A00013  C00001_C00007 cofac
RP: A00236  C00114_C00576 main"
